date,std,flight_no,destination,destination_code,airline_name,aircraft_type,tail_reg,icao_cat,actual_departure,gate
02-Apr-26,19:10,EA3328,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,20:07,418
02-Apr-26,19:10,FR306,London (LGW),LGW,Ryanair,B38M,EI-HEN,C,20:16,208
02-Apr-26,19:15,AF1117,Paris (CDG),CDG,Air France,E190,F-HBLY,C,19:29,114
02-Apr-26,19:15,FR24,Paris (BVA),BVA,Ryanair,B38M,EI-IKW,C,19:31,203
02-Apr-26,19:15,FR3568,Santiago de Compostela (SCQ),SCQ,Ryanair,B738,SP-RKH,C,19:35,207
02-Apr-26,19:20,BA4473,London (LCY),LCY,British Airways,E190,G-LCYL,C,19:55,423
02-Apr-26,19:20,FR6921,Barcelona (BCN),BCN,Ryanair,B38M,EI-ILJ,C,19:42,205
02-Apr-26,19:30,EA3196,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HPJ,B,19:46,418
02-Apr-26,19:30,FR7036,Girona (GRO),GRO,Ryanair,B38M,EI-ILC,C,20:27,201
02-Apr-26,19:30,FR7072,Porto (OPO),OPO,Ryanair,B738,SP-RKV,C,20:21,201
02-Apr-26,19:40,FR2030,Krakow (KRK),KRK,Ryanair,B38M,SP-RZV,C,19:49,203
02-Apr-26,19:45,EI109,New York (JFK),JFK,Aer Lingus,A21N,EI-LRD,C,20:05,405
02-Apr-26,19:45,LG4884,Luxembourg (LUX),LUX,Luxair,E295,LX-LEA,C,20:01,114
02-Apr-26,19:50,EW2775,Stuttgart (STR),STR,Eurowings,A320,D-AEWR,C,20:15,117
02-Apr-26,19:50,SK2566,Stockholm (ARN),ARN,SAS,32N,,C,,116
02-Apr-26,19:55,TO7909,Paris (ORY),ORY,Transavia,B738,F-HUYB,C,20:11,116
02-Apr-26,19:55,5X207,London (STN),STN,UPS,B763,N345UP,D,19:52,R202
02-Apr-26,20:00,FR211,London (STN),STN,Ryanair,B738,SP-RSQ,C,20:30,109
02-Apr-26,20:00,FR342,London (LTN),LTN,Ryanair,B738,9H-QBD,C,20:49,205
02-Apr-26,20:00,FR534,Nottingham (EMA),EMA,Ryanair,B738,EI-EBK,C,21:13,201
02-Apr-26,20:00,FR668,Birmingham (BHX),BHX,Ryanair,B38M,EI-HMW,C,20:13,109
02-Apr-26,20:05,FR98,Wroclaw (WRO),WRO,Ryanair,B38M,SP-RZN,C,20:31,205
02-Apr-26,20:10,BA4471,London (LCY),LCY,British Airways,E190,G-LCYM,C,20:18,424
02-Apr-26,20:10,FR1772,Valencia (VLC),VLC,Ryanair,B738,EI-EGD,C,20:45,204
02-Apr-26,20:15,FR5563,Glasgow (GLA),GLA,Ryanair,B738,9H-QDR,C,20:20,204
02-Apr-26,20:20,BA835,London (LHR),LHR,British Airways,A21N,G-TNED,C,20:34,426
02-Apr-26,20:35,FR9679,Seville (SVQ),SVQ,Ryanair,B738,9H-QCD,C,21:32,207
02-Apr-26,20:50,FR7156,Madrid (MAD),MAD,Ryanair,B738,9H-QAV,C,22:37,204
02-Apr-26,20:50,,Leipzig (LEJ),LEJ,Titan Airways,A321,9H-ZTB,C,21:01,R105
02-Apr-26,20:55,FR20,Newcastle (NCL),NCL,Ryanair,B38M,EI-IGF,C,21:23,202
02-Apr-26,20:55,FR816,Edinburgh (EDI),EDI,Ryanair,B738,9H-QAL,C,22:49,209
02-Apr-26,20:55,FR1556,Manchester (MAN),MAN,Ryanair,B738,EI-DLX,C,21:04,208
02-Apr-26,21:05,DN408,Bacau (BCM),BCM,Dan Air,A320,YR-JUL,C,22:00,R105
02-Apr-26,21:05,FR7062,Alicante (ALC),ALC,Ryanair,B38M,EI-IJK,C,22:10,213
02-Apr-26,21:05,,Nottingham (EMA),EMA,DHL,B738,EC-NUG,C,21:21,R204
02-Apr-26,21:10,FR448,Liverpool (LPL),LPL,Ryanair,B738,EI-DCL,C,21:12,107
02-Apr-26,21:19,5X249,Cologne (CGN),CGN,UPS,B763,N364UP,D,21:29,R203
02-Apr-26,21:25,FR634,Cardiff (CWL),CWL,Ryanair,B738,EI-EVJ,C,22:05,209
02-Apr-26,21:25,FR4844,Milan (BGY),BGY,Ryanair,B38M,EI-IKD,C,22:41,210
02-Apr-26,21:30,FR556,Manchester (MAN),MAN,Ryanair,B738,9H-QCF,C,22:15,210
02-Apr-26,21:40,FR1908,Gdansk (GDN),GDN,Ryanair,B738,SP-RKB,C,22:14,203
02-Apr-26,21:50,FR508,Bristol (BRS),BRS,Ryanair,B38M,EI-HGG,C,23:21,211
02-Apr-26,21:50,FR6395,Barcelona (BCN),BCN,Ryanair,B738,EI-GSI,C,22:52,204
02-Apr-26,22:00,EK164,Dubai (DXB),DXB,Emirates,B77W,A6-ENT,C,22:20,415
02-Apr-26,22:00,RK292,London (STN),STN,Ryanair,B38M,G-RYMA,C,22:33,206
02-Apr-26,22:00,5O4394,Paris (CDG),CDG,ASL Airlines,B738,F-HIQB,C,22:12,R115
02-Apr-26,23:20,5F5712,Chisinau (RMO),RMO,FlyOne,A321,YR-FIB,C,06:10,R111
02-Apr-26,23:35,FR457,Leeds (LBA),LBA,Ryanair,B38M,EI-ILK,C,00:43,206
02-Apr-26,23:50,FR1899,Manchester (MAN),MAN,Ryanair,B38M,EI-HMZ,C,00:18,201
02-Apr-26,23:50,H4252,Cluj-Napoca (CLJ),CLJ,HiSky,A320,YR-SUN,C,00:06,R113
02-Apr-26,23:50,H4474,Chisinau (RMO),RMO,HiSky,A320,YR-SKY,C,23:51,R117
03-Apr-26,02:20,LH8321,Frankfurt (FRA),FRA,Lufthansa Cargo,A321,D-AEUA,C,02:24,R201
03-Apr-26,02:30,OJ301,Karlsruhe / Baden-Baden (FKB),FKB,NyxAir,AT75,ES-NTC,B,02:45,R110
03-Apr-26,03:50,XM359,Maastricht (MST),MST,Zimex Aviation,AT72,HB-AFJ,B,04:07,R108
03-Apr-26,04:40,5F5712,Chisinau (RMO),RMO,FlyOne,A321,YR-FIB,C,,R111
03-Apr-26,05:20,QY2888,Milan (MXP),MXP,DHL,B738,EC-IXO,C,05:38,R204
03-Apr-26,05:28,5X248,Shannon (SNN),SNN,UPS,B763,N364UP,D,05:51,R201
03-Apr-26,05:30,TP1327,Lisbon (LIS),LIS,TAP Express,E190,CS-TPT,C,06:08,113
03-Apr-26,05:35,TK1174,Istanbul (IST),IST,Turkish Airlines,B38M,TC-LCU,C,05:48,113
03-Apr-26,05:35,5O4294,Shannon (SNN),SNN,ASL Airlines,B738,F-HIQB,C,05:41,R115
03-Apr-26,05:45,FR437,Reus (REU),REU,Ryanair,B738,SP-RNP,C,06:05,204
03-Apr-26,05:45,FR652,Lisbon (LIS),LIS,Ryanair,B38M,EI-IHM,C,05:58,201
03-Apr-26,05:45,FR884,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-IHC,C,05:54,208
03-Apr-26,05:45,FR3669,Berlin (BER),BER,Ryanair,B38M,EI-IGL,C,06:13,208
03-Apr-26,05:45,FR4620,Dalaman (DLM),DLM,Ryanair,B38M,EI-HGP,C,06:00,201
03-Apr-26,05:45,FR5555,Tenerife (TFS),TFS,Ryanair,B38M,9H-VUQ,C,06:03,207
03-Apr-26,05:50,FR1984,Carcassonne (CCF),CCF,Ryanair,B38M,EI-IHY,C,06:01,206
03-Apr-26,05:50,FR5910,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,06:17,204
03-Apr-26,05:55,AF1017,Paris (CDG),CDG,Air France,BCS3,F-HZUM,C,06:35,114
03-Apr-26,05:55,FR1901,Krakow (KRK),KRK,Ryanair,B738,9H-QCS,C,05:56,206
03-Apr-26,05:55,KL1134,Amsterdam (AMS),AMS,KLM,B738,PH-BXV,C,06:38,118
03-Apr-26,06:00,FR46,Brussels (CRL),CRL,Ryanair,B738,SP-RKV,C,06:12,201
03-Apr-26,06:00,FR276,Glasgow (GLA),GLA,Ryanair,B738,SP-RKD,C,06:15,205
03-Apr-26,06:00,FR8130,Malaga (AGP),AGP,Ryanair,B738,9H-QFE,C,06:20,210
03-Apr-26,06:05,FR152,Leeds (LBA),LBA,Ryanair,B738,EI-DPN,C,06:06,206
03-Apr-26,06:05,FR808,Edinburgh (EDI),EDI,Ryanair,B738,SP-RND,C,06:18,208
03-Apr-26,06:05,LH983,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRN,C,06:21,119
03-Apr-26,06:10,FR7020,Santorini (JTR),JTR,Ryanair,B38M,EI-ILC,C,06:39,203
03-Apr-26,06:15,EI450,Naples (NAP),NAP,Aer Lingus,A320,EI-EDS,C,06:26,406
03-Apr-26,06:15,EI602,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DEH,C,06:43,412
03-Apr-26,06:15,FR943,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-IJD,C,06:51,207
03-Apr-26,06:20,EI402,Rome (FCO),FCO,Aer Lingus,A320,EI-DVK,C,06:28,412
03-Apr-26,06:20,EI592,Madrid (MAD),MAD,Aer Lingus,A320,EI-DVN,C,06:34,411
03-Apr-26,06:20,FR1992,La Rochelle (LRH),LRH,Ryanair,B738,9H-QCJ,C,07:34,208
03-Apr-26,06:20,FR2192,Zagreb (ZAG),ZAG,Ryanair,B738,9H-QAD,C,06:32,201
03-Apr-26,06:25,EI3400,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-HPJ,B,06:40,418
03-Apr-26,06:30,EI152,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,06:45,403
03-Apr-26,06:30,EI262,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DEM,C,06:42,413
03-Apr-26,06:30,EI202,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEJ,C,06:54,416
03-Apr-26,06:30,FR30,London (STN),STN,Ryanair,B738,SP-RKH,C,06:52,208
03-Apr-26,06:35,EI3350,Newcastle (NCL),NCL,Aer Lingus Regional,AT76,EI-HPK,B,06:35,421
03-Apr-26,06:35,FR657,Brussels (BRU),BRU,Ryanair,B738,9H-QDR,C,06:47,202
03-Apr-26,06:35,FR5568,Rome (FCO),FCO,Ryanair,B738,SP-RSQ,C,06:49,206
03-Apr-26,06:35,,Newcastle (NCL),NCL,Aer Lingus Regional,AT76,EI-HPK,B,06:56,418
03-Apr-26,06:40,EI332,Berlin (BER),BER,Aer Lingus,A320,EI-DVH,C,06:55,409
03-Apr-26,06:40,EI562,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSD,C,07:00,405
03-Apr-26,06:40,EA3250,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,06:58,421
03-Apr-26,06:40,EI3280,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,B,07:01,417
03-Apr-26,06:45,EI520,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRA,C,07:22,405
03-Apr-26,06:45,FR660,Birmingham (BHX),BHX,Ryanair,B38M,EI-ILJ,C,07:18,201
03-Apr-26,06:45,FR7030,Faro (FAO),FAO,Ryanair,B738,EI-EVJ,C,07:06,209
03-Apr-26,06:50,EI630,Brussels (BRU),BRU,Aer Lingus,A320,EI-DEP,C,07:05,403
03-Apr-26,06:50,EI692,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DER,C,07:11,409
03-Apr-26,06:50,FR112,London (LGW),LGW,Ryanair,B38M,EI-HET,C,07:21,205
03-Apr-26,06:50,FR420,Amsterdam (AMS),AMS,Ryanair,B738,EI-DPP,C,07:16,206
03-Apr-26,06:50,FR1976,Riga (RIX),RIX,Ryanair,B738,EI-DLV,C,07:08,208
03-Apr-26,06:55,FR6875,Barcelona (BCN),BCN,Ryanair,B38M,EI-HMW,C,07:10,207
03-Apr-26,07:00,EI432,Milan (LIN),LIN,Aer Lingus,A320,EI-DEK,C,07:35,415
03-Apr-26,07:00,EI502,Bordeaux (BOD),BOD,Aer Lingus,A20N,EI-NSE,C,07:26,404
03-Apr-26,07:00,EI650,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DVG,C,07:19,411
03-Apr-26,07:00,EA3300,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-GZV,B,07:13,420
03-Apr-26,07:00,FR504,Bristol (BRS),BRS,Ryanair,B38M,EI-IFW,C,07:23,202
03-Apr-26,07:00,FR7152,Santander (SDR),SDR,Ryanair,B38M,9H-VUZ,C,07:25,208
03-Apr-26,07:10,EI342,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVI,C,07:28,403
03-Apr-26,07:10,EI660,Vienna (VIE),VIE,Aer Lingus,A320,EI-DVE,C,07:29,404
03-Apr-26,07:10,EI3390,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-GPO,B,07:31,419
03-Apr-26,07:15,EI352,Munich (MUC),MUC,Aer Lingus,A21N,EI-LRG,C,07:37,412
03-Apr-26,07:15,EI762,Tenerife (TFS),TFS,Aer Lingus,A320,EI-EDP,C,07:38,412
03-Apr-26,07:20,EI580,Malaga (AGP),AGP,Aer Lingus,A333,EI-DUZ,E,07:56,409
03-Apr-26,07:20,EI780,Gran Canaria (LPA),LPA,Aer Lingus,A320,EI-GAM,C,08:01,405
03-Apr-26,07:20,EI3242,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,07:15,421
03-Apr-26,07:20,,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,07:40,418
03-Apr-26,07:25,EI642,Prague (PRG),PRG,Aer Lingus,A320,EI-DEI,C,07:43,416
03-Apr-26,07:25,FR442,Liverpool (LPL),LPL,Ryanair,B738,9H-QDW,C,07:44,205
03-Apr-26,07:30,EI154,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,07:45,413
03-Apr-26,07:30,EI492,Faro (FAO),FAO,Aer Lingus,A21N,EI-LRC,C,07:49,416
03-Apr-26,07:30,EI776,Lanzarote (ACE),ACE,Aer Lingus (Retro livery),A320,EI-DVM,C,07:55,405
03-Apr-26,07:30,EI3320,Manchester (MAN),MAN,Aer Lingus,AT7,,B,07:30,403
03-Apr-26,07:30,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,07:50,418
03-Apr-26,07:40,EI422,Venice (VCE),VCE,Aer Lingus,A320,EI-GAL,C,08:04,407
03-Apr-26,07:40,EI672,Budapest (BUD),BUD,Aer Lingus,A320,EI-FNJ,C,07:53,408
03-Apr-26,07:40,FR562,Manchester (MAN),MAN,Ryanair,B38M,EI-HEY,C,08:06,104
03-Apr-26,07:40,FR632,Copenhagen (CPH),CPH,Ryanair,B38M,EI-IHX,C,08:07,209
03-Apr-26,07:50,EA3550,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,B,07:59,417
03-Apr-26,07:55,FR22,Paris (BVA),BVA,Ryanair,B38M,EI-IGO,C,08:15,205
03-Apr-26,07:55,FR114,London (LGW),LGW,Ryanair,B738,SP-RKM,C,08:28,201
03-Apr-26,07:55,FR162,Rabat (RBA),RBA,Ryanair,B738,EI-EKS,C,08:03,208
03-Apr-26,08:00,FR495,Madrid (MAD),MAD,Ryanair,B738,9H-QAW,C,08:16,206
03-Apr-26,08:10,FR261,Alicante (ALC),ALC,Ryanair,B38M,EI-IKA,C,08:26,208
03-Apr-26,08:10,FR7139,Vilnius (VNO),VNO,Ryanair,B738,SP-RNO,C,08:21,207
03-Apr-26,08:15,FR332,London (LTN),LTN,Ryanair,B738,9H-QDK,C,08:12,201
03-Apr-26,08:15,FR7002,Girona (GRO),GRO,Ryanair,B738,EI-ENO,C,08:32,211
03-Apr-26,08:15,FR7440,Gdansk (GDN),GDN,Ryanair,B738,SP-RNS,C,09:08,206
03-Apr-26,08:25,FR7354,Chania (CHQ),CHQ,Ryanair,B738,9H-QAR,C,08:29,208
03-Apr-26,08:30,FR272,London (STN),STN,Ryanair,B738,EI-EMO,C,08:40,103
03-Apr-26,08:30,FR9428,Milan (BGY),BGY,Ryanair,B38M,EI-IKI,C,08:54,208
03-Apr-26,08:30,AA9602,Dallas (DFW),DFW,American Airlines,B788,N882BL,E,14:20,417
03-Apr-26,08:35,BA825,London (LHR),LHR,British Airways,A21N,G-NEOR,C,08:45,423
03-Apr-26,08:35,FR3880,Dubrovnik (DBV),DBV,Ryanair,B38M,SP-RZX,C,08:43,207
03-Apr-26,08:40,EI156,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,08:51,415
03-Apr-26,08:40,LX403,Zurich (ZRH),ZRH,airBaltic,BCS3,YL-CSD,C,09:40,115
03-Apr-26,08:40,BY1556,Tenerife (TFS),TFS,TUI,B738,G-FDZZ,C,09:13,109
03-Apr-26,08:45,FR1023,Budapest (BUD),BUD,Buzz,B38M,SP-RZF,C,09:01,202
03-Apr-26,08:45,LH977,Frankfurt (FRA),FRA,Lufthansa,A320,D-AIZE,C,09:16,116
03-Apr-26,08:45,TK6513,Copenhagen (CPH),CPH,Turkish Cargo,A332,TC-JDP,E,09:47,R205
03-Apr-26,08:50,UA311,Washington (IAD),IAD,United Airlines,B752,N19117,D,09:03,419
03-Apr-26,08:55,KL1136,Amsterdam (AMS),AMS,KLM,E190,PH-EZP,C,09:19,118
03-Apr-26,09:00,FR534,Nottingham (EMA),EMA,Ryanair,B38M,EI-HGE,C,09:14,201
03-Apr-26,09:00,TO7901,Paris (ORY),ORY,Transavia,B738,F-GZHA,C,09:33,115
03-Apr-26,09:00,VJT418,Paris (LBG),LBG,VistaJet,CL35,9H-VCL,C,09:18,R109
03-Apr-26,09:05,FR611,Kerry (KIR),KIR,Ryanair,B738,SP-RND,C,09:27,206
03-Apr-26,09:05,FR7032,Faro (FAO),FAO,Ryanair,B738,SP-RKD,C,09:10,206
03-Apr-26,09:10,FR313,Stockholm (ARN),ARN,Ryanair,B38M,EI-HGY,C,09:21,210
03-Apr-26,09:15,AF1617,Paris (CDG),CDG,Air France,BCS3,F-HZUC,C,09:22,115
03-Apr-26,09:25,EA3554,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPJ,B,09:31,421
03-Apr-26,09:25,FR7044,Malaga (AGP),AGP,Ryanair,B38M,9H-VVD,C,10:18,208
03-Apr-26,09:30,AA133,Dallas (DFW),DFW,American Airlines,B788,N880BJ,E,09:42,416
03-Apr-26,09:30,UA22,New York (EWR),EWR,United Airlines,B772,N799UA,E,10:10,418
03-Apr-26,09:35,FR1111,London (LGW),LGW,Ryanair,B738,SP-RSM,C,09:29,203
03-Apr-26,09:40,AY1382,Helsinki (HEL),HEL,Finnair,A319,OH-LVH,C,09:54,407
03-Apr-26,09:40,EI158,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,09:56,410
03-Apr-26,09:45,EI204,Manchester (MAN),MAN,Aer Lingus,A21N,EI-XLU,C,09:52,408
03-Apr-26,09:45,EI524,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRE,C,10:05,414
03-Apr-26,09:50,AC801,Toronto (YYZ),YYZ,Air Canada,B789,C-FVLU,E,10:01,413
03-Apr-26,09:50,IB1882,Madrid (MAD),MAD,Iberia Express,A320,EC-LUS,C,10:16,112
03-Apr-26,09:55,EI532,Toulouse (TLS),TLS,Aer Lingus,A320,EI-DEJ,C,10:21,408
03-Apr-26,09:55,EI604,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLW,C,10:14,406
03-Apr-26,09:55,FR5164,Bristol (BRS),BRS,Ryanair,B738,EI-DWW,C,09:59,206
03-Apr-26,10:00,DL259,Minneapolis (MSP),MSP,Delta Air Lines,A339,N405DX,E,10:03,404
03-Apr-26,10:00,EI392,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEM,C,10:13,412
03-Apr-26,10:00,VY8721,Barcelona (BCN),BCN,Vueling,A320,EC-MEA,C,10:23,110
03-Apr-26,10:00,,Marrakesh (RAK),RAK,NetJets,C68A,CS-LUC,C,10:26,R110
03-Apr-26,10:05,FR5021,Pisa (PSA),PSA,Ryanair,B38M,9H-VUS,C,10:38,208
03-Apr-26,10:20,EA3222,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GPO,B,10:46,421
03-Apr-26,10:20,EI3322,Manchester (MAN),MAN,Aer Lingus,AT7,,B,10:37,416
03-Apr-26,10:20,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-FAT,B,10:43,418
03-Apr-26,10:25,FR5079,Tarbes (LDE),LDE,Ryanair,B738,SP-RKH,C,10:58,203
03-Apr-26,10:30,BA827,London (LHR),LHR,British Airways,A320,G-EUUH,C,10:40,424
03-Apr-26,10:30,EI404,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,10:49,407
03-Apr-26,10:30,EI3264,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,10:51,416
03-Apr-26,10:30,,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HPK,B,10:59,418
03-Apr-26,10:35,FR1716,Corfu (CFU),CFU,Ryanair,B738,EI-DPN,C,10:36,208
03-Apr-26,10:40,FR812,Edinburgh (EDI),EDI,Ryanair,B738,EI-DPP,C,12:02,209
03-Apr-26,10:40,FR3006,Amsterdam (AMS),AMS,Ryanair,B738,9H-QDR,C,12:09,207
03-Apr-26,10:40,LH2517,Munich (MUC),MUC,Lufthansa,A321,D-AIDX,C,11:09,117
03-Apr-26,10:40,TK1976,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LSE,C,11:07,114
03-Apr-26,10:45,TP1323,Lisbon (LIS),LIS,TAP Express,E190,CS-TPW,C,10:50,112
03-Apr-26,10:50,FR98,Wroclaw (WRO),WRO,Ryanair,B38M,EI-HET,C,11:38,205
03-Apr-26,10:50,FR9177,Ibiza (IBZ),IBZ,Ryanair,B38M,EI-IFW,C,10:53,210
03-Apr-26,10:50,FR9689,Kaunas (KUN),KUN,Ryanair,B38M,SP-RZU,C,11:13,207
03-Apr-26,11:00,DL177,Atlanta (ATL),ATL,Delta Air Lines,B764,N827MH,D,11:05,403
03-Apr-26,11:00,EI544,Nice (NCE),NCE,Aer Lingus,A320,EI-DEH,C,11:18,410
03-Apr-26,11:10,EI105,New York (JFK),JFK,Aer Lingus,A333,EI-EIL,E,11:23,415
03-Apr-26,11:10,EI162,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,11:25,409
03-Apr-26,11:10,FR337,London (LTN),LTN,Ryanair,B738,SP-RKV,C,11:11,206
03-Apr-26,11:10,KL1138,Amsterdam (AMS),AMS,KLM,B738,PH-BCE,C,11:27,118
03-Apr-26,11:10,SK4604,Oslo (OSL),OSL,SAS,A20N,SE-RUA,C,11:39,117
03-Apr-26,11:15,BA4465,London (LCY),LCY,British Airways,E190,G-LCAB,C,11:28,424
03-Apr-26,11:15,FR662,Birmingham (BHX),BHX,Ryanair,B738,9H-QCJ,C,,210
03-Apr-26,11:20,EI3266,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,11:32,409
03-Apr-26,11:20,,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,11:41,418
03-Apr-26,11:25,FR116,London (LGW),LGW,Ryanair,B38M,EI-IHY,C,11:51,209
03-Apr-26,11:25,FR202,London (STN),STN,Ryanair,B38M,EI-HMX,C,12:28,201
03-Apr-26,11:30,EI3192,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,B,11:46,422
03-Apr-26,11:30,EA3226,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,11:43,421
03-Apr-26,11:35,EI123,Chicago (ORD),ORD,Aer Lingus,A333,EI-FNG,E,11:49,411
03-Apr-26,11:35,UA981,Chicago (ORD),ORD,United Airlines,B788,N26906,E,12:47,418
03-Apr-26,11:40,EI3254,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,B,11:53,422
03-Apr-26,11:40,SK536,Stockholm (ARN),ARN,SAS,A20N,EI-SIP,C,11:56,116
03-Apr-26,11:45,AA725,Charlotte (CLT),CLT,American Airlines,B772,N785AN,E,12:07,417
03-Apr-26,11:50,FR1556,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,12:01,208
03-Apr-26,11:50,,Verona (VRN),VRN,Aer Lingus,A320,EI-DEP,C,12:14,415
03-Apr-26,11:55,,Birmingham (BHX),BHX,Ryanair,B738,9H-QCJ,C,12:19,208
03-Apr-26,11:55,FR1740,Valencia (VLC),VLC,Ryanair,B738,SP-RKM,C,12:24,210
03-Apr-26,12:00,EI164,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,12:12,410
03-Apr-26,12:00,FR16,Newcastle (NCL),NCL,Ryanair,B738,EI-EVS,C,12:20,206
03-Apr-26,12:10,FR9589,Cluj-Napoca (CLJ),CLJ,Ryanair,B738,SP-RND,C,12:26,210
03-Apr-26,12:15,FI417,Reykjavik (KEF),KEF,Icelandair,B39M,TF-ICD,C,12:40,113
03-Apr-26,12:15,FR10,Madrid (MAD),MAD,Ryanair,B738,9H-QCA,C,12:15,209
03-Apr-26,12:20,LM52,Aberdeen (ABZ),ABZ,Loganair,E145,G-SAJC,C,12:45,418
03-Apr-26,12:25,FR4038,Milan (BGY),BGY,Ryanair,B38M,9H-VUZ,C,13:01,210
03-Apr-26,12:25,LH979,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRN,C,12:45,117
03-Apr-26,12:30,EI160,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,12:37,407
03-Apr-26,12:30,UA229,Washington (IAD),IAD,United Airlines,B752,N29129,D,12:35,418
03-Apr-26,12:35,EI117,Washington (IAD),IAD,Aer Lingus,A21N,EI-LRF,C,12:35,408
03-Apr-26,12:35,FR552,Manchester (MAN),MAN,Ryanair,B738,SP-RNP,C,12:41,207
03-Apr-26,12:40,AA723,Philadelphia (PHL),PHL,American Airlines,B788,N808AN,E,12:42,416
03-Apr-26,12:40,FR118,London (LGW),LGW,Ryanair,B38M,EI-HMS,C,12:40,204
03-Apr-26,12:40,SK538,Copenhagen (CPH),CPH,SAS,A20N,EI-SIJ,C,12:41,117
03-Apr-26,12:45,EI208,Manchester (MAN),MAN,Aer Lingus,A320,EI-DER,C,12:45,411
03-Apr-26,12:50,BA829,London (LHR),LHR,British Airways,A320,G-EUUZ,C,12:50,423
03-Apr-26,12:50,EI61,San Francisco (SFO),SFO,Aer Lingus,A333,EI-EIM,E,13:10,414
03-Apr-26,12:50,EI552,Lyon (LYS),LYS,Aer Lingus,A320,EI-DVH,C,12:50,405
03-Apr-26,13:00,EI526,Paris (CDG),CDG,Aer Lingus,A320,EI-DVN,C,13:00,404
03-Apr-26,13:00,EI684,Geneva (GVA),GVA,Aer Lingus,A320,EI-DVG,C,13:00,409
03-Apr-26,13:00,FR506,Bristol (BRS),BRS,Ryanair,B38M,EI-IHM,C,13:00,207
03-Apr-26,13:00,LX401,Zurich (ZRH),ZRH,Swiss,A20N,HB-JDF,C,13:20,118
03-Apr-26,13:15,DL45,New York (JFK),JFK,Delta Air Lines,B763,N1603,D,13:15,404
03-Apr-26,13:15,EI101,New York (EWR),EWR,Aer Lingus,A21N,EI-LRA,C,13:35,411
03-Apr-26,13:15,FR288,London (STN),STN,Ryanair,B738,9H-QCS,C,13:15,204
03-Apr-26,13:20,EI127,Toronto (YYZ),YYZ,Aer Lingus,A333,EI-EDY,E,13:20,406
03-Apr-26,13:25,KL1140,Amsterdam (AMS),AMS,KLM,B737,PH-BGG,C,13:45,118
03-Apr-26,13:30,EI166,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,13:30,410
03-Apr-26,13:30,EI742,Santiago de Compostela (SCQ),SCQ,Aer Lingus,A320,EI-DEK,C,13:30,405
03-Apr-26,13:30,FR2218,Manchester (MAN),MAN,Ryanair,B738,9H-QAD,C,13:30,207
